per_idx,cat_idx,dt_idx,geo_idx,is_adj,state_apps,STATE,state_fips,STATE_NAME,year
129,1,1,9,1,4614.0,AZ,4,Arizona,2014
130,1,1,9,1,4605.0,AZ,4,Arizona,2014
131,1,1,9,1,4653.0,AZ,4,Arizona,2014
132,1,1,9,1,4205.0,AZ,4,Arizona,2014
133,1,1,9,1,5081.0,AZ,4,Arizona,2015
134,1,1,9,1,4820.0,AZ,4,Arizona,2015
135,1,1,9,1,4701.0,AZ,4,Arizona,2015
136,1,1,9,1,4628.0,AZ,4,Arizona,2015
137,1,1,9,1,4545.0,AZ,4,Arizona,2015
138,1,1,9,1,4814.0,AZ,4,Arizona,2015
139,1,1,9,1,4743.0,AZ,4,Arizona,2015
140,1,1,9,1,4850.0,AZ,4,Arizona,2015
141,1,1,9,1,4890.0,AZ,4,Arizona,2015
142,1,1,9,1,5147.0,AZ,4,Arizona,2015
143,1,1,9,1,4866.0,AZ,4,Arizona,2015
144,1,1,9,1,4628.0,AZ,4,Arizona,2015
145,1,1,9,1,5194.0,AZ,4,Arizona,2016
146,1,1,9,1,4834.0,AZ,4,Arizona,2016
147,1,1,9,1,4896.0,AZ,4,Arizona,2016
148,1,1,9,1,5001.0,AZ,4,Arizona,2016
149,1,1,9,1,5447.0,AZ,4,Arizona,2016
150,1,1,9,1,4632.0,AZ,4,Arizona,2016
151,1,1,9,1,5349.0,AZ,4,Arizona,2016
152,1,1,9,1,5227.0,AZ,4,Arizona,2016
153,1,1,9,1,5384.0,AZ,4,Arizona,2016
154,1,1,9,1,5195.0,AZ,4,Arizona,2016
155,1,1,9,1,5371.0,AZ,4,Arizona,2016
156,1,1,9,1,5428.0,AZ,4,Arizona,2016
157,1,1,9,1,5572.0,AZ,4,Arizona,2017
158,1,1,9,1,5442.0,AZ,4,Arizona,2017
159,1,1,9,1,5652.0,AZ,4,Arizona,2017
160,1,1,9,1,5561.0,AZ,4,Arizona,2017
161,1,1,9,1,5703.0,AZ,4,Arizona,2017
162,1,1,9,1,5595.0,AZ,4,Arizona,2017
163,1,1,9,1,5642.0,AZ,4,Arizona,2017
164,1,1,9,1,5736.0,AZ,4,Arizona,2017
165,1,1,9,1,5767.0,AZ,4,Arizona,2017
166,1,1,9,1,5718.0,AZ,4,Arizona,2017
167,1,1,9,1,6010.0,AZ,4,Arizona,2017
168,1,1,9,1,5842.0,AZ,4,Arizona,2017
169,1,1,9,1,6133.0,AZ,4,Arizona,2018
170,1,1,9,1,5965.0,AZ,4,Arizona,2018
171,1,1,9,1,6017.0,AZ,4,Arizona,2018
172,1,1,9,1,6194.0,AZ,4,Arizona,2018
173,1,1,9,1,5732.0,AZ,4,Arizona,2018
174,1,1,9,1,5955.0,AZ,4,Arizona,2018
175,1,1,9,1,6133.0,AZ,4,Arizona,2018
176,1,1,9,1,6176.0,AZ,4,Arizona,2018
177,1,1,9,1,6271.0,AZ,4,Arizona,2018
178,1,1,9,1,6427.0,AZ,4,Arizona,2018
179,1,1,9,1,6523.0,AZ,4,Arizona,2018
180,1,1,9,1,6623.0,AZ,4,Arizona,2018
181,1,1,9,1,5836.0,AZ,4,Arizona,2019
182,1,1,9,1,6727.0,AZ,4,Arizona,2019
183,1,1,9,1,6714.0,AZ,4,Arizona,2019
184,1,1,9,1,6346.0,AZ,4,Arizona,2019
185,1,1,9,1,6267.0,AZ,4,Arizona,2019
186,1,1,9,1,6594.0,AZ,4,Arizona,2019
187,1,1,9,1,6367.0,AZ,4,Arizona,2019
188,1,1,9,1,6300.0,AZ,4,Arizona,2019
189,1,1,9,1,6449.0,AZ,4,Arizona,2019
190,1,1,9,1,6606.0,AZ,4,Arizona,2019
191,1,1,9,1,6357.0,AZ,4,Arizona,2019
192,1,1,9,1,6442.0,AZ,4,Arizona,2019
193,1,1,9,1,5803.0,AZ,4,Arizona,2020
194,1,1,9,1,6594.0,AZ,4,Arizona,2020
195,1,1,9,1,5703.0,AZ,4,Arizona,2020
196,1,1,9,1,5229.0,AZ,4,Arizona,2020
197,1,1,9,1,6297.0,AZ,4,Arizona,2020
198,1,1,9,1,8110.0,AZ,4,Arizona,2020
199,1,1,9,1,10249.0,AZ,4,Arizona,2020
200,1,1,9,1,9558.0,AZ,4,Arizona,2020
201,1,1,9,1,8753.0,AZ,4,Arizona,2020
202,1,1,9,1,8377.0,AZ,4,Arizona,2020
203,1,1,9,1,8403.0,AZ,4,Arizona,2020
204,1,1,9,1,6914.0,AZ,4,Arizona,2020
13,1,1,8,1,1598.0,AR,5,Arkansas,2005
14,1,1,8,1,1595.0,AR,5,Arkansas,2005
15,1,1,8,1,1620.0,AR,5,Arkansas,2005
16,1,1,8,1,1525.0,AR,5,Arkansas,2005
17,1,1,8,1,1558.0,AR,5,Arkansas,2005
18,1,1,8,1,1685.0,AR,5,Arkansas,2005
19,1,1,8,1,1565.0,AR,5,Arkansas,2005
20,1,1,8,1,1637.0,AR,5,Arkansas,2005
21,1,1,8,1,1248.0,AR,5,Arkansas,2005
22,1,1,8,1,1688.0,AR,5,Arkansas,2005
23,1,1,8,1,1758.0,AR,5,Arkansas,2005
24,1,1,8,1,1763.0,AR,5,Arkansas,2005
25,1,1,8,1,1717.0,AR,5,Arkansas,2006
26,1,1,8,1,1756.0,AR,5,Arkansas,2006
27,1,1,8,1,1691.0,AR,5,Arkansas,2006
28,1,1,8,1,1765.0,AR,5,Arkansas,2006
29,1,1,8,1,1712.0,AR,5,Arkansas,2006
30,1,1,8,1,1592.0,AR,5,Arkansas,2006
31,1,1,8,1,1775.0,AR,5,Arkansas,2006
32,1,1,8,1,1610.0,AR,5,Arkansas,2006
33,1,1,8,1,1565.0,AR,5,Arkansas,2006
34,1,1,8,1,1529.0,AR,5,Arkansas,2006
35,1,1,8,1,1463.0,AR,5,Arkansas,2006
36,1,1,8,1,2010.0,AR,5,Arkansas,2006
37,1,1,8,1,1479.0,AR,5,Arkansas,2007
38,1,1,8,1,1607.0,AR,5,Arkansas,2007
39,1,1,8,1,1620.0,AR,5,Arkansas,2007
40,1,1,8,1,1586.0,AR,5,Arkansas,2007
41,1,1,8,1,1650.0,AR,5,Arkansas,2007
42,1,1,8,1,1618.0,AR,5,Arkansas,2007
43,1,1,8,1,1649.0,AR,5,Arkansas,2007
44,1,1,8,1,1540.0,AR,5,Arkansas,2007
45,1,1,8,1,1771.0,AR,5,Arkansas,2007
46,1,1,8,1,1717.0,AR,5,Arkansas,2007
47,1,1,8,1,1584.0,AR,5,Arkansas,2007
48,1,1,8,1,2026.0,AR,5,Arkansas,2007
49,1,1,8,1,1574.0,AR,5,Arkansas,2008
50,1,1,8,1,1508.0,AR,5,Arkansas,2008
51,1,1,8,1,1517.0,AR,5,Arkansas,2008
52,1,1,8,1,1585.0,AR,5,Arkansas,2008
53,1,1,8,1,1539.0,AR,5,Arkansas,2008
54,1,1,8,1,1523.0,AR,5,Arkansas,2008
55,1,1,8,1,1577.0,AR,5,Arkansas,2008
56,1,1,8,1,1578.0,AR,5,Arkansas,2008
57,1,1,8,1,1551.0,AR,5,Arkansas,2008
58,1,1,8,1,1468.0,AR,5,Arkansas,2008
59,1,1,8,1,1582.0,AR,5,Arkansas,2008
60,1,1,8,1,1470.0,AR,5,Arkansas,2008
61,1,1,8,1,1545.0,AR,5,Arkansas,2009
62,1,1,8,1,1385.0,AR,5,Arkansas,2009
63,1,1,8,1,1670.0,AR,5,Arkansas,2009
64,1,1,8,1,1488.0,AR,5,Arkansas,2009
65,1,1,8,1,1466.0,AR,5,Arkansas,2009
66,1,1,8,1,1574.0,AR,5,Arkansas,2009
67,1,1,8,1,1540.0,AR,5,Arkansas,2009
68,1,1,8,1,1499.0,AR,5,Arkansas,2009
69,1,1,8,1,1435.0,AR,5,Arkansas,2009
70,1,1,8,1,1540.0,AR,5,Arkansas,2009
71,1,1,8,1,1424.0,AR,5,Arkansas,2009
72,1,1,8,1,1525.0,AR,5,Arkansas,2009
73,1,1,8,1,1463.0,AR,5,Arkansas,2010
74,1,1,8,1,1420.0,AR,5,Arkansas,2010
75,1,1,8,1,1532.0,AR,5,Arkansas,2010
76,1,1,8,1,1469.0,AR,5,Arkansas,2010
77,1,1,8,1,1586.0,AR,5,Arkansas,2010
78,1,1,8,1,1414.0,AR,5,Arkansas,2010
79,1,1,8,1,1463.0,AR,5,Arkansas,2010
80,1,1,8,1,1509.0,AR,5,Arkansas,2010
81,1,1,8,1,1546.0,AR,5,Arkansas,2010
82,1,1,8,1,1501.0,AR,5,Arkansas,2010
83,1,1,8,1,1574.0,AR,5,Arkansas,2010
84,1,1,8,1,1525.0,AR,5,Arkansas,2010
85,1,1,8,1,1549.0,AR,5,Arkansas,2011
86,1,1,8,1,1532.0,AR,5,Arkansas,2011
87,1,1,8,1,1477.0,AR,5,Arkansas,2011
88,1,1,8,1,1503.0,AR,5,Arkansas,2011
89,1,1,8,1,1235.0,AR,5,Arkansas,2011
90,1,1,8,1,1609.0,AR,5,Arkansas,2011
91,1,1,8,1,1440.0,AR,5,Arkansas,2011
92,1,1,8,1,1480.0,AR,5,Arkansas,2011
93,1,1,8,1,1537.0,AR,5,Arkansas,2011
94,1,1,8,1,1450.0,AR,5,Arkansas,2011
95,1,1,8,1,1602.0,AR,5,Arkansas,2011
96,1,1,8,1,1720.0,AR,5,Arkansas,2011
97,1,1,8,1,1290.0,AR,5,Arkansas,2012
98,1,1,8,1,1557.0,AR,5,Arkansas,2012
99,1,1,8,1,1446.0,AR,5,Arkansas,2012
100,1,1,8,1,1524.0,AR,5,Arkansas,2012
101,1,1,8,1,1507.0,AR,5,Arkansas,2012
102,1,1,8,1,1453.0,AR,5,Arkansas,2012
103,1,1,8,1,1479.0,AR,5,Arkansas,2012
104,1,1,8,1,1454.0,AR,5,Arkansas,2012
105,1,1,8,1,1487.0,AR,5,Arkansas,2012
106,1,1,8,1,1487.0,AR,5,Arkansas,2012
107,1,1,8,1,1422.0,AR,5,Arkansas,2012
108,1,1,8,1,1948.0,AR,5,Arkansas,2012
109,1,1,8,1,1491.0,AR,5,Arkansas,2013
110,1,1,8,1,1506.0,AR,5,Arkansas,2013
111,1,1,8,1,1516.0,AR,5,Arkansas,2013
112,1,1,8,1,1450.0,AR,5,Arkansas,2013
113,1,1,8,1,1305.0,AR,5,Arkansas,2013
114,1,1,8,1,1435.0,AR,5,Arkansas,2013
115,1,1,8,1,1542.0,AR,5,Arkansas,2013
116,1,1,8,1,1504.0,AR,5,Arkansas,2013
117,1,1,8,1,1359.0,AR,5,Arkansas,2013
118,1,1,8,1,1552.0,AR,5,Arkansas,2013
119,1,1,8,1,1511.0,AR,5,Arkansas,2013
120,1,1,8,1,1474.0,AR,5,Arkansas,2013
121,1,1,8,1,1488.0,AR,5,Arkansas,2014
122,1,1,8,1,1468.0,AR,5,Arkansas,2014
123,1,1,8,1,1575.0,AR,5,Arkansas,2014
124,1,1,8,1,1570.0,AR,5,Arkansas,2014
125,1,1,8,1,1538.0,AR,5,Arkansas,2014
126,1,1,8,1,1588.0,AR,5,Arkansas,2014
127,1,1,8,1,1529.0,AR,5,Arkansas,2014
128,1,1,8,1,1580.0,AR,5,Arkansas,2014
129,1,1,8,1,1491.0,AR,5,Arkansas,2014
130,1,1,8,1,1539.0,AR,5,Arkansas,2014
131,1,1,8,1,1475.0,AR,5,Arkansas,2014
132,1,1,8,1,1424.0,AR,5,Arkansas,2014
133,1,1,8,1,1736.0,AR,5,Arkansas,2015
134,1,1,8,1,1557.0,AR,5,Arkansas,2015
135,1,1,8,1,1482.0,AR,5,Arkansas,2015
136,1,1,8,1,1547.0,AR,5,Arkansas,2015
137,1,1,8,1,1564.0,AR,5,Arkansas,2015
138,1,1,8,1,1602.0,AR,5,Arkansas,2015
139,1,1,8,1,1607.0,AR,5,Arkansas,2015
140,1,1,8,1,1604.0,AR,5,Arkansas,2015
141,1,1,8,1,1629.0,AR,5,Arkansas,2015
142,1,1,8,1,1679.0,AR,5,Arkansas,2015
143,1,1,8,1,1732.0,AR,5,Arkansas,2015
144,1,1,8,1,1527.0,AR,5,Arkansas,2015
145,1,1,8,1,1845.0,AR,5,Arkansas,2016
146,1,1,8,1,1768.0,AR,5,Arkansas,2016
147,1,1,8,1,1660.0,AR,5,Arkansas,2016
148,1,1,8,1,1682.0,AR,5,Arkansas,2016
149,1,1,8,1,1697.0,AR,5,Arkansas,2016
150,1,1,8,1,1463.0,AR,5,Arkansas,2016
151,1,1,8,1,1842.0,AR,5,Arkansas,2016
152,1,1,8,1,1639.0,AR,5,Arkansas,2016
153,1,1,8,1,1761.0,AR,5,Arkansas,2016
154,1,1,8,1,1711.0,AR,5,Arkansas,2016
155,1,1,8,1,1737.0,AR,5,Arkansas,2016
156,1,1,8,1,1851.0,AR,5,Arkansas,2016
157,1,1,8,1,1886.0,AR,5,Arkansas,2017
158,1,1,8,1,1844.0,AR,5,Arkansas,2017
159,1,1,8,1,1907.0,AR,5,Arkansas,2017
160,1,1,8,1,1856.0,AR,5,Arkansas,2017
161,1,1,8,1,1910.0,AR,5,Arkansas,2017
162,1,1,8,1,1945.0,AR,5,Arkansas,2017
163,1,1,8,1,1978.0,AR,5,Arkansas,2017
164,1,1,8,1,1998.0,AR,5,Arkansas,2017
165,1,1,8,1,1974.0,AR,5,Arkansas,2017
166,1,1,8,1,1958.0,AR,5,Arkansas,2017
167,1,1,8,1,2019.0,AR,5,Arkansas,2017
168,1,1,8,1,1987.0,AR,5,Arkansas,2017
169,1,1,8,1,2044.0,AR,5,Arkansas,2018
170,1,1,8,1,2005.0,AR,5,Arkansas,2018
171,1,1,8,1,2146.0,AR,5,Arkansas,2018
172,1,1,8,1,2203.0,AR,5,Arkansas,2018
173,1,1,8,1,2187.0,AR,5,Arkansas,2018
174,1,1,8,1,2196.0,AR,5,Arkansas,2018
175,1,1,8,1,2187.0,AR,5,Arkansas,2018
176,1,1,8,1,2273.0,AR,5,Arkansas,2018
177,1,1,8,1,2083.0,AR,5,Arkansas,2018
178,1,1,8,1,2128.0,AR,5,Arkansas,2018
179,1,1,8,1,2116.0,AR,5,Arkansas,2018
180,1,1,8,1,2204.0,AR,5,Arkansas,2018
181,1,1,8,1,2193.0,AR,5,Arkansas,2019
182,1,1,8,1,2259.0,AR,5,Arkansas,2019
183,1,1,8,1,2199.0,AR,5,Arkansas,2019
184,1,1,8,1,2163.0,AR,5,Arkansas,2019
185,1,1,8,1,2068.0,AR,5,Arkansas,2019
186,1,1,8,1,2085.0,AR,5,Arkansas,2019
187,1,1,8,1,1893.0,AR,5,Arkansas,2019
188,1,1,8,1,2094.0,AR,5,Arkansas,2019
189,1,1,8,1,2163.0,AR,5,Arkansas,2019
190,1,1,8,1,2145.0,AR,5,Arkansas,2019
191,1,1,8,1,2105.0,AR,5,Arkansas,2019
192,1,1,8,1,2100.0,AR,5,Arkansas,2019
193,1,1,8,1,2012.0,AR,5,Arkansas,2020
194,1,1,8,1,2159.0,AR,5,Arkansas,2020
195,1,1,8,1,1741.0,AR,5,Arkansas,2020
196,1,1,8,1,1842.0,AR,5,Arkansas,2020
197,1,1,8,1,2407.0,AR,5,Arkansas,2020
198,1,1,8,1,2851.0,AR,5,Arkansas,2020
199,1,1,8,1,4117.0,AR,5,Arkansas,2020
200,1,1,8,1,3521.0,AR,5,Arkansas,2020
201,1,1,8,1,3242.0,AR,5,Arkansas,2020
202,1,1,8,1,3055.0,AR,5,Arkansas,2020
203,1,1,8,1,2963.0,AR,5,Arkansas,2020
204,1,1,8,1,2549.0,AR,5,Arkansas,2020
13,1,1,10,1,22587.0,CA,6,California,2005
14,1,1,10,1,22414.0,CA,6,California,2005
15,1,1,10,1,21991.0,CA,6,California,2005
16,1,1,10,1,22659.0,CA,6,California,2005
17,1,1,10,1,21866.0,CA,6,California,2005
18,1,1,10,1,22660.0,CA,6,California,2005
19,1,1,10,1,22801.0,CA,6,California,2005
20,1,1,10,1,23134.0,CA,6,California,2005
21,1,1,10,1,18401.0,CA,6,California,2005
22,1,1,10,1,24909.0,CA,6,California,2005
23,1,1,10,1,24937.0,CA,6,California,2005
24,1,1,10,1,25447.0,CA,6,California,2005
25,1,1,10,1,24017.0,CA,6,California,2006
26,1,1,10,1,24085.0,CA,6,California,2006
27,1,1,10,1,23929.0,CA,6,California,2006
28,1,1,10,1,24648.0,CA,6,California,2006
29,1,1,10,1,24670.0,CA,6,California,2006
30,1,1,10,1,23718.0,CA,6,California,2006
31,1,1,10,1,23912.0,CA,6,California,2006
32,1,1,10,1,23130.0,CA,6,California,2006
33,1,1,10,1,22373.0,CA,6,California,2006
34,1,1,10,1,22252.0,CA,6,California,2006
35,1,1,10,1,21596.0,CA,6,California,2006
36,1,1,10,1,27381.0,CA,6,California,2006
37,1,1,10,1,24040.0,CA,6,California,2007
38,1,1,10,1,24654.0,CA,6,California,2007
39,1,1,10,1,23547.0,CA,6,California,2007
40,1,1,10,1,23018.0,CA,6,California,2007
41,1,1,10,1,23919.0,CA,6,California,2007
42,1,1,10,1,24381.0,CA,6,California,2007
43,1,1,10,1,23712.0,CA,6,California,2007
44,1,1,10,1,22902.0,CA,6,California,2007
45,1,1,10,1,24283.0,CA,6,California,2007
46,1,1,10,1,24534.0,CA,6,California,2007
47,1,1,10,1,22944.0,CA,6,California,2007
48,1,1,10,1,26343.0,CA,6,California,2007
49,1,1,10,1,22596.0,CA,6,California,2008
50,1,1,10,1,22738.0,CA,6,California,2008
51,1,1,10,1,24363.0,CA,6,California,2008
52,1,1,10,1,23086.0,CA,6,California,2008
53,1,1,10,1,22738.0,CA,6,California,2008
54,1,1,10,1,22457.0,CA,6,California,2008
55,1,1,10,1,22164.0,CA,6,California,2008
56,1,1,10,1,23132.0,CA,6,California,2008
57,1,1,10,1,22196.0,CA,6,California,2008
58,1,1,10,1,21442.0,CA,6,California,2008
59,1,1,10,1,20662.0,CA,6,California,2008
60,1,1,10,1,19289.0,CA,6,California,2008
61,1,1,10,1,22605.0,CA,6,California,2009
62,1,1,10,1,20283.0,CA,6,California,2009
63,1,1,10,1,20850.0,CA,6,California,2009
64,1,1,10,1,20529.0,CA,6,California,2009
65,1,1,10,1,20790.0,CA,6,California,2009
66,1,1,10,1,20740.0,CA,6,California,2009
67,1,1,10,1,21540.0,CA,6,California,2009
68,1,1,10,1,20422.0,CA,6,California,2009
69,1,1,10,1,21002.0,CA,6,California,2009
70,1,1,10,1,21173.0,CA,6,California,2009
71,1,1,10,1,20948.0,CA,6,California,2009
72,1,1,10,1,20310.0,CA,6,California,2009
73,1,1,10,1,20389.0,CA,6,California,2010
74,1,1,10,1,21167.0,CA,6,California,2010
75,1,1,10,1,20909.0,CA,6,California,2010
76,1,1,10,1,21529.0,CA,6,California,2010
77,1,1,10,1,21321.0,CA,6,California,2010
78,1,1,10,1,20322.0,CA,6,California,2010
79,1,1,10,1,21423.0,CA,6,California,2010
80,1,1,10,1,22806.0,CA,6,California,2010
81,1,1,10,1,22336.0,CA,6,California,2010
82,1,1,10,1,21967.0,CA,6,California,2010
83,1,1,10,1,23295.0,CA,6,California,2010
84,1,1,10,1,21089.0,CA,6,California,2010
85,1,1,10,1,23239.0,CA,6,California,2011
86,1,1,10,1,23503.0,CA,6,California,2011
87,1,1,10,1,22217.0,CA,6,California,2011
88,1,1,10,1,22807.0,CA,6,California,2011
89,1,1,10,1,19818.0,CA,6,California,2011
90,1,1,10,1,23330.0,CA,6,California,2011
91,1,1,10,1,22526.0,CA,6,California,2011
92,1,1,10,1,22555.0,CA,6,California,2011
93,1,1,10,1,22721.0,CA,6,California,2011
94,1,1,10,1,22190.0,CA,6,California,2011
95,1,1,10,1,24086.0,CA,6,California,2011
96,1,1,10,1,23533.0,CA,6,California,2011
97,1,1,10,1,17835.0,CA,6,California,2012
98,1,1,10,1,21975.0,CA,6,California,2012
99,1,1,10,1,21822.0,CA,6,California,2012
100,1,1,10,1,23209.0,CA,6,California,2012
101,1,1,10,1,24123.0,CA,6,California,2012
102,1,1,10,1,22085.0,CA,6,California,2012
103,1,1,10,1,22856.0,CA,6,California,2012
104,1,1,10,1,21801.0,CA,6,California,2012
105,1,1,10,1,22416.0,CA,6,California,2012
106,1,1,10,1,22708.0,CA,6,California,2012
107,1,1,10,1,22243.0,CA,6,California,2012
108,1,1,10,1,27768.0,CA,6,California,2012
109,1,1,10,1,21567.0,CA,6,California,2013
110,1,1,10,1,20080.0,CA,6,California,2013
111,1,1,10,1,23527.0,CA,6,California,2013
112,1,1,10,1,22513.0,CA,6,California,2013
113,1,1,10,1,24002.0,CA,6,California,2013
114,1,1,10,1,24777.0,CA,6,California,2013
115,1,1,10,1,23538.0,CA,6,California,2013
116,1,1,10,1,23521.0,CA,6,California,2013
117,1,1,10,1,23185.0,CA,6,California,2013
118,1,1,10,1,24291.0,CA,6,California,2013
119,1,1,10,1,23802.0,CA,6,California,2013
120,1,1,10,1,25874.0,CA,6,California,2013
121,1,1,10,1,24771.0,CA,6,California,2014
122,1,1,10,1,24426.0,CA,6,California,2014
123,1,1,10,1,25275.0,CA,6,California,2014
124,1,1,10,1,24683.0,CA,6,California,2014
125,1,1,10,1,23522.0,CA,6,California,2014
126,1,1,10,1,23913.0,CA,6,California,2014
127,1,1,10,1,23827.0,CA,6,California,2014
128,1,1,10,1,24825.0,CA,6,California,2014
129,1,1,10,1,24286.0,CA,6,California,2014
130,1,1,10,1,24385.0,CA,6,California,2014
131,1,1,10,1,23877.0,CA,6,California,2014
132,1,1,10,1,22586.0,CA,6,California,2014
133,1,1,10,1,29957.0,CA,6,California,2015
134,1,1,10,1,25035.0,CA,6,California,2015
135,1,1,10,1,24888.0,CA,6,California,2015
136,1,1,10,1,25026.0,CA,6,California,2015
137,1,1,10,1,24274.0,CA,6,California,2015
138,1,1,10,1,25124.0,CA,6,California,2015
139,1,1,10,1,25376.0,CA,6,California,2015
140,1,1,10,1,25439.0,CA,6,California,2015
141,1,1,10,1,25626.0,CA,6,California,2015
142,1,1,10,1,26065.0,CA,6,California,2015
143,1,1,10,1,25017.0,CA,6,California,2015
144,1,1,10,1,24837.0,CA,6,California,2015
145,1,1,10,1,29587.0,CA,6,California,2016
146,1,1,10,1,25837.0,CA,6,California,2016
147,1,1,10,1,25154.0,CA,6,California,2016
148,1,1,10,1,25531.0,CA,6,California,2016
149,1,1,10,1,26784.0,CA,6,California,2016
150,1,1,10,1,22587.0,CA,6,California,2016
151,1,1,10,1,26935.0,CA,6,California,2016
152,1,1,10,1,26260.0,CA,6,California,2016
153,1,1,10,1,27136.0,CA,6,California,2016
154,1,1,10,1,26463.0,CA,6,California,2016
155,1,1,10,1,26833.0,CA,6,California,2016
156,1,1,10,1,26261.0,CA,6,California,2016
157,1,1,10,1,27240.0,CA,6,California,2017
158,1,1,10,1,26981.0,CA,6,California,2017
159,1,1,10,1,27060.0,CA,6,California,2017
160,1,1,10,1,27371.0,CA,6,California,2017
161,1,1,10,1,26383.0,CA,6,California,2017
162,1,1,10,1,27535.0,CA,6,California,2017
163,1,1,10,1,27712.0,CA,6,California,2017
164,1,1,10,1,27693.0,CA,6,California,2017
165,1,1,10,1,27465.0,CA,6,California,2017
166,1,1,10,1,27550.0,CA,6,California,2017
167,1,1,10,1,28867.0,CA,6,California,2017
168,1,1,10,1,26341.0,CA,6,California,2017
169,1,1,10,1,31907.0,CA,6,California,2018
170,1,1,10,1,29388.0,CA,6,California,2018
171,1,1,10,1,29803.0,CA,6,California,2018
172,1,1,10,1,29220.0,CA,6,California,2018
173,1,1,10,1,31626.0,CA,6,California,2018
174,1,1,10,1,30600.0,CA,6,California,2018
175,1,1,10,1,30329.0,CA,6,California,2018
176,1,1,10,1,30919.0,CA,6,California,2018
177,1,1,10,1,30892.0,CA,6,California,2018
178,1,1,10,1,30714.0,CA,6,California,2018
179,1,1,10,1,30026.0,CA,6,California,2018
180,1,1,10,1,31569.0,CA,6,California,2018
181,1,1,10,1,29216.0,CA,6,California,2019
182,1,1,10,1,31074.0,CA,6,California,2019
183,1,1,10,1,30268.0,CA,6,California,2019
184,1,1,10,1,30201.0,CA,6,California,2019
185,1,1,10,1,29959.0,CA,6,California,2019
186,1,1,10,1,29439.0,CA,6,California,2019
187,1,1,10,1,29065.0,CA,6,California,2019
188,1,1,10,1,30262.0,CA,6,California,2019
189,1,1,10,1,29660.0,CA,6,California,2019
190,1,1,10,1,31275.0,CA,6,California,2019
191,1,1,10,1,31450.0,CA,6,California,2019
192,1,1,10,1,36606.0,CA,6,California,2019
193,1,1,10,1,31890.0,CA,6,California,2020
194,1,1,10,1,35200.0,CA,6,California,2020
195,1,1,10,1,28784.0,CA,6,California,2020
196,1,1,10,1,24524.0,CA,6,California,2020
197,1,1,10,1,29637.0,CA,6,California,2020
198,1,1,10,1,33366.0,CA,6,California,2020
199,1,1,10,1,50379.0,CA,6,California,2020
200,1,1,10,1,49314.0,CA,6,California,2020
201,1,1,10,1,43483.0,CA,6,California,2020
202,1,1,10,1,42091.0,CA,6,California,2020
203,1,1,10,1,38692.0,CA,6,California,2020
204,1,1,10,1,32561.0,CA,6,California,2020
13,1,1,11,1,4640.0,CO,8,Colorado,2005
14,1,1,11,1,4837.0,CO,8,Colorado,2005
15,1,1,11,1,4795.0,CO,8,Colorado,2005
16,1,1,11,1,4819.0,CO,8,Colorado,2005
17,1,1,11,1,4420.0,CO,8,Colorado,2005
18,1,1,11,1,4727.0,CO,8,Colorado,2005
19,1,1,11,1,4517.0,CO,8,Colorado,2005
20,1,1,11,1,4599.0,CO,8,Colorado,2005
21,1,1,11,1,3573.0,CO,8,Colorado,2005
22,1,1,11,1,4961.0,CO,8,Colorado,2005
23,1,1,11,1,5085.0,CO,8,Colorado,2005
24,1,1,11,1,5080.0,CO,8,Colorado,2005
25,1,1,11,1,4844.0,CO,8,Colorado,2006
26,1,1,11,1,4812.0,CO,8,Colorado,2006
27,1,1,11,1,4849.0,CO,8,Colorado,2006
28,1,1,11,1,4987.0,CO,8,Colorado,2006
29,1,1,11,1,5187.0,CO,8,Colorado,2006
30,1,1,11,1,4916.0,CO,8,Colorado,2006
31,1,1,11,1,5135.0,CO,8,Colorado,2006
32,1,1,11,1,5092.0,CO,8,Colorado,2006
33,1,1,11,1,4896.0,CO,8,Colorado,2006
34,1,1,11,1,4627.0,CO,8,Colorado,2006
35,1,1,11,1,4390.0,CO,8,Colorado,2006
36,1,1,11,1,5458.0,CO,8,Colorado,2006
37,1,1,11,1,4346.0,CO,8,Colorado,2007
38,1,1,11,1,5088.0,CO,8,Colorado,2007
39,1,1,11,1,4950.0,CO,8,Colorado,2007
40,1,1,11,1,4973.0,CO,8,Colorado,2007
41,1,1,11,1,5074.0,CO,8,Colorado,2007
42,1,1,11,1,5212.0,CO,8,Colorado,2007
43,1,1,11,1,5349.0,CO,8,Colorado,2007
44,1,1,11,1,4987.0,CO,8,Colorado,2007
45,1,1,11,1,5365.0,CO,8,Colorado,2007
46,1,1,11,1,5382.0,CO,8,Colorado,2007
47,1,1,11,1,4931.0,CO,8,Colorado,2007
48,1,1,11,1,5660.0,CO,8,Colorado,2007
49,1,1,11,1,4733.0,CO,8,Colorado,2008
50,1,1,11,1,5010.0,CO,8,Colorado,2008
51,1,1,11,1,5307.0,CO,8,Colorado,2008
52,1,1,11,1,5192.0,CO,8,Colorado,2008
53,1,1,11,1,5164.0,CO,8,Colorado,2008
54,1,1,11,1,4866.0,CO,8,Colorado,2008
55,1,1,11,1,4784.0,CO,8,Colorado,2008
56,1,1,11,1,5321.0,CO,8,Colorado,2008
57,1,1,11,1,4938.0,CO,8,Colorado,2008
58,1,1,11,1,4732.0,CO,8,Colorado,2008
59,1,1,11,1,4822.0,CO,8,Colorado,2008
60,1,1,11,1,4267.0,CO,8,Colorado,2008
61,1,1,11,1,4930.0,CO,8,Colorado,2009
